day,moviecode,moviename,starttime,finishtime,screen,seat,A,B,C,D,E,F,G,H,I,J
20191117,AC,movie3,0600,0740,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,0810,0950,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,1020,1200,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,1230,1410,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,1440,1620,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,1650,1830,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,1900,2040,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,2110,2250,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AC,movie3,2320,0100,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,0130,0310,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,0340,0520,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,0550,0730,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,0800,0940,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,1010,1150,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,1220,1400,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,1430,1610,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,1640,1820,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,1850,2030,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,2100,2240,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AC,movie3,2310,0050,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,0120,0300,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,0330,0510,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,0540,0720,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,0750,0930,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,1000,1140,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,1210,1350,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,1420,1600,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,1630,1810,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,1840,2020,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,2050,2230,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AC,movie3,2300,0040,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,0410,0600,screen4,10x8,111100000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,0630,0820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,0850,1040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,1110,1300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,1330,1520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,1550,1740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,1810,2000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,2030,2220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AD,movie4,2250,0040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,0110,0300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,0330,0520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,0550,0740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,0810,1000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,1030,1220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,1250,1440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,1510,1700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,1730,1920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,1950,2140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AD,movie4,2210,0000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,0030,0220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,0250,0440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,0510,0700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,0730,0920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,0950,1140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,1210,1400,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,111100000
20191022,AD,movie4,1430,1620,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,1650,1840,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,1910,2100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,2130,2320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AD,movie4,2350,0140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,0210,0400,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,0430,0620,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,0650,0840,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,0910,1100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,1130,1320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,1350,1540,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,1610,1800,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,1830,2020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,2050,2240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AD,movie4,2310,0100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,0130,0320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,0350,0540,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,0610,0800,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,0830,1020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,1050,1240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,1310,1500,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,1530,1720,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,1750,1940,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,2010,2200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AD,movie4,2230,0020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,0050,0240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,0310,0500,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,0530,0720,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,0750,0940,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,1010,1200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,1230,1420,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,1450,1640,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,1710,1900,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,1930,2120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AD,movie4,2150,2340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,0010,0200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,0230,0420,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,0450,0640,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,0710,0900,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,0930,1120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,1150,1340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,1410,1600,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,1630,1820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,1850,2040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,2110,2300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AD,movie4,2330,0120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AD,movie4,0150,0340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AD,movie4,0410,0600,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AD,movie4,0630,0820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
